MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
3961,W,69.0%,23,23
1076,W,80.0%,23,23
1753,W,58.0%,23,23
675,W,50.0%,23,23
1980,W,60.0%,23,23
5179,W,50.0%,23,23
3889,W,49.0%,23,23
3417,W,45.0%,23,23
4620,W,69.0%,23,23
4896,W,67.0%,23,23
2537,W,67.0%,23,23
4608,W,67.0%,23,23
4437,W,71.0%,23,23
4077,W,60.0%,23,23
5004,W,65.0%,23,23
3505,W,71.0%,23,23
1176,W,51.0%,23,23
614,W,66.0%,23,23
5241,W,58.0%,23,23
5430,W,76.0%,23,23
2829,W,70.0%,23,23
4471,W,70.0%,23,23
3412,W,62.0%,23,23
469,W,69.0%,23,23
4118,W,76.0%,23,23
5268,W,53.0%,23,23
4987,W,75.0%,23,23
5022,W,77.0%,23,23
2486,W,68.0%,23,23
2945,W,82.0%,23,23
4081,W,76.0%,23,23
1730,W,62.0%,23,23
3854,W,76.0%,23,23
4384,W,69.0%,23,23
3512,W,68.0%,23,23
4659,W,47.0%,23,23
3806,W,74.0%,23,23
4277,W,60.0%,23,23
1319,W,54.0%,23,23
2762,W,51.0%,23,23
3543,W,56.0%,23,23
3002,W,74.0%,23,23
4645,W,66.0%,23,23
3695,W,59.0%,23,23
3864,W,58.0%,23,23
4523,W,89.0%,23,23
639,W,50.0%,23,23
2275,W,64.0%,23,23
378,W,71.0%,23,23
1435,W,71.0%,23,23
5226,W,70.0%,23,23
4348,W,57.0%,23,23
3257,W,49.0%,23,23
5118,W,62.0%,23,23
672,W,72.0%,23,23
4697,W,51.0%,23,23
2747,W,75.0%,23,23
2738,W,67.0%,23,23
3114,W,84.0%,23,23
2282,W,76.0%,23,23
2391,W,84.0%,23,23
604,W,61.0%,23,23
3906,W,83.0%,23,23
1613,W,64.0%,23,23
276,W,73.0%,23,23
1661,W,66.0%,23,23
3966,W,67.0%,23,23
5152,W,70.0%,23,23
2866,W,58.0%,23,23
4171,W,49.0%,23,23
4575,W,79.0%,23,23
1658,W,67.0%,23,23
1704,W,61.0%,23,23
3108,W,53.0%,23,23
3082,W,48.0%,23,23
160,W,71.0%,23,23
2012,W,68.0%,23,23
3654,W,68.0%,23,23
2235,W,48.0%,23,23
4903,W,65.0%,23,23
797,W,63.0%,23,23
1284,W,82.0%,23,23
964,W,63.0%,23,23
3327,W,63.0%,23,23
3210,W,71.0%,23,23
1695,W,67.0%,23,23
1678,W,66.0%,23,23
3857,W,59.0%,23,23
5299,W,71.0%,23,23
1716,W,65.0%,23,23
5017,W,51.0%,23,23
4852,W,56.0%,23,23
5436,W,67.0%,23,23
4983,W,67.0%,23,23
863,W,72.0%,23,23
4778,W,62.0%,23,23
1860,W,64.0%,23,23
497,W,45.0%,23,23
2773,W,76.0%,23,23
1707,W,74.0%,23,23
2861,W,80.0%,23,23
4878,W,55.0%,23,23
4280,W,71.0%,23,23
2993,W,70.0%,23,23
2607,W,71.0%,23,23
72,W,70.0%,23,23
4691,W,70.0%,23,23
138,W,63.0%,23,23
1342,W,67.0%,23,23
2246,W,66.0%,23,23
1206,W,55.0%,23,23
3254,W,70.0%,23,23
2400,W,62.0%,23,23
2253,W,49.0%,23,23
37,W,49.0%,23,23
836,W,63.0%,23,23
2606,W,86.0%,23,23
2314,W,68.0%,23,23
4228,W,53.0%,23,23
208,W,82.0%,23,23
4551,W,66.0%,23,23
143,W,65.0%,23,23
730,W,75.0%,23,23
2423,W,94.0%,23,23
215,W,56.0%,23,23
335,W,56.0%,23,23
75,W,51.0%,23,23
3845,W,63.0%,23,23
2696,W,62.0%,23,23
59,W,66.0%,23,23
5131,W,64.0%,23,23
1231,W,92.0%,23,23
943,W,66.0%,23,23
1943,W,52.0%,23,23
2503,W,52.0%,23,23
2928,W,64.0%,23,23
4865,W,66.0%,23,23
1430,W,77.0%,23,23
1273,W,55.0%,23,23
2486,W,68.0%,23,23
3362,W,67.0%,23,23
19,W,46.0%,23,23
3540,W,90.0%,23,23
1305,W,49.0%,23,23
872,W,49.0%,23,23
2776,W,58.0%,23,23
3457,W,62.0%,23,23
5053,W,53.0%,23,23
301,W,55.0%,23,23
3626,W,62.0%,23,23
4609,W,66.0%,23,23
4133,W,66.0%,23,23
361,W,54.0%,23,23
3728,W,65.0%,23,23
4983,W,67.0%,23,23
1716,W,65.0%,23,23
736,W,52.0%,23,23
4502,W,81.0%,23,23
5118,W,62.0%,23,23
639,W,50.0%,23,23
3207,W,48.0%,23,23
3473,W,59.0%,23,23
3096,W,49.0%,23,23
958,W,57.0%,23,23
5179,W,50.0%,23,23
4197,W,40.0%,23,23
1695,W,67.0%,23,23
2296,W,81.0%,23,23
694,W,70.0%,23,23
5268,W,53.0%,23,23
569,W,69.0%,23,23
1479,W,66.0%,23,23
1435,W,71.0%,23,23
800,W,70.0%,23,23
5436,W,67.0%,23,23
2991,W,68.0%,23,23
5002,W,60.0%,23,23
4968,W,58.0%,23,23
3983,W,57.0%,23,23
4245,W,60.0%,23,23
4228,W,53.0%,23,23
4483,W,74.0%,23,23
4494,W,58.0%,23,23
5111,W,43.0%,23,23
3313,W,58.0%,23,23
4507,W,61.0%,23,23
