MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
3594,W,60.0%,23,23
2467,W,77.0%,23,23
778,W,71.0%,23,23
142,W,79.0%,23,23
4549,W,57.0%,23,23
1958,W,73.0%,23,23
3261,W,67.0%,23,23
1702,W,75.0%,23,23
1754,W,72.0%,23,23
3298,W,66.0%,23,23
3930,W,82.0%,23,23
2545,W,48.0%,23,23
545,W,66.0%,23,23
1462,W,79.0%,23,23
2416,W,59.0%,23,23
994,W,71.0%,23,23
725,W,64.0%,23,23
4273,W,66.0%,23,23
2469,W,56.0%,23,23
445,W,78.0%,23,23
4322,W,67.0%,23,23
960,W,61.0%,23,23
1526,W,60.0%,23,23
1270,W,79.0%,23,23
1909,W,67.0%,23,23
3040,W,56.0%,23,23
3605,W,81.0%,23,23
210,W,79.0%,23,23
254,W,52.0%,23,23
3832,W,63.0%,23,23
5291,W,50.0%,23,23
3042,W,74.0%,23,23
681,W,64.0%,23,23
3179,W,51.0%,23,23
346,W,64.0%,23,23
4017,W,63.0%,23,23
4422,W,72.0%,23,23
5035,W,59.0%,23,23
1182,W,82.0%,23,23
2226,W,60.0%,23,23
4020,W,63.0%,23,23
1993,W,81.0%,23,23
2234,W,69.0%,23,23
2348,W,62.0%,23,23
315,W,70.0%,23,23
3617,W,77.0%,23,23
3363,W,54.0%,23,23
256,W,60.0%,23,23
4709,W,73.0%,23,23
270,W,44.0%,23,23
4150,W,68.0%,23,23
4047,W,65.0%,23,23
4574,W,52.0%,23,23
770,W,83.0%,23,23
1401,W,54.0%,23,23
1020,W,73.0%,23,23
2970,W,71.0%,23,23
877,W,56.0%,23,23
3252,W,70.0%,23,23
2946,W,65.0%,23,23
1245,W,54.0%,23,23
2384,W,52.0%,23,23
2528,W,73.0%,23,23
1539,W,60.0%,23,23
5046,W,56.0%,23,23
413,W,41.0%,23,23
689,W,64.0%,23,23
1214,W,69.0%,23,23
3150,W,62.0%,23,23
4552,W,82.0%,23,23
5358,W,61.0%,23,23
3661,W,50.0%,23,23
2638,W,81.0%,23,23
24,W,54.0%,23,23
3657,W,45.0%,23,23
2591,W,53.0%,23,23
3729,W,64.0%,23,23
4444,W,51.0%,23,23
1089,W,64.0%,23,23
463,W,51.0%,23,23
5305,W,58.0%,23,23
5160,W,65.0%,23,23
1934,W,69.0%,23,23
406,W,52.0%,23,23
3420,W,75.0%,23,23
785,W,65.0%,23,23
343,W,47.0%,23,23
3110,W,84.0%,23,23
5288,W,73.0%,23,23
3286,W,65.0%,23,23
2292,W,76.0%,23,23
4702,W,78.0%,23,23
648,W,63.0%,23,23
290,W,71.0%,23,23
1700,W,58.0%,23,23
2207,W,75.0%,23,23
454,W,52.0%,23,23
3280,W,59.0%,23,23
538,W,71.0%,23,23
4241,W,69.0%,23,23
2089,W,54.0%,23,23
4012,W,51.0%,23,23
4465,W,75.0%,23,23
804,W,78.0%,23,23
3840,W,80.0%,23,23
98,W,62.0%,23,23
5402,W,75.0%,23,23
1563,W,74.0%,23,23
1110,W,69.0%,23,23
5282,W,56.0%,23,23
5272,W,65.0%,23,23
4299,W,47.0%,23,23
3162,W,65.0%,23,23
4071,W,56.0%,23,23
2787,W,61.0%,23,23
3616,W,61.0%,23,23
991,W,78.0%,23,23
869,W,60.0%,23,23
2113,W,63.0%,23,23
4725,W,66.0%,23,23
875,W,60.0%,23,23
2303,W,82.0%,23,23
2872,W,58.0%,23,23
3427,W,78.0%,23,23
2050,W,63.0%,23,23
1911,W,71.0%,23,23
603,W,67.0%,23,23
1933,W,56.0%,23,23
3685,W,73.0%,23,23
1433,W,76.0%,23,23
2021,W,74.0%,23,23
2015,W,71.0%,23,23
3937,W,54.0%,23,23
5110,W,47.0%,23,23
1053,W,43.0%,23,23
1530,W,62.0%,23,23
465,W,68.0%,23,23
3607,W,58.0%,23,23
179,W,75.0%,23,23
52,W,74.0%,23,23
3866,W,49.0%,23,23
4434,W,61.0%,23,23
3163,W,51.0%,23,23
4511,W,55.0%,23,23
3109,W,75.0%,23,23
2075,W,45.0%,23,23
3781,W,82.0%,23,23
2037,W,68.0%,23,23
867,W,65.0%,23,23
353,W,66.0%,23,23
2193,W,56.0%,23,23
807,W,59.0%,23,23
4781,W,62.0%,23,23
5254,W,44.0%,23,23
4354,W,61.0%,23,23
4127,W,70.0%,23,23
4275,W,80.0%,23,23
5134,W,66.0%,23,23
3870,W,57.0%,23,23
2101,W,54.0%,23,23
2150,W,70.0%,23,23
5124,W,57.0%,23,23
4554,W,50.0%,23,23
3166,W,54.0%,23,23
3751,W,67.0%,23,23
1847,W,69.0%,23,23
3278,W,84.0%,23,23
1188,W,58.0%,23,23
2967,W,72.0%,23,23
4161,W,80.0%,23,23
1429,W,60.0%,23,23
4580,W,87.0%,23,23
3555,W,67.0%,23,23
4272,W,64.0%,23,23
1233,W,73.0%,23,23
917,W,38.0%,23,23
529,W,62.0%,23,23
4960,W,43.0%,23,23
372,W,81.0%,23,23
5400,W,56.0%,23,23
1856,W,65.0%,23,23
649,W,42.0%,23,23
1673,W,59.0%,23,23
4541,W,51.0%,23,23
1788,W,45.0%,23,23
5211,W,63.0%,23,23
4255,W,81.0%,23,23
4018,W,73.0%,23,23
4538,W,55.0%,23,23
3589,W,61.0%,23,23
1877,W,68.0%,23,23
319,W,73.0%,23,23
4212,W,63.0%,23,23
1190,W,60.0%,23,23
5244,W,86.0%,23,23
2899,W,79.0%,23,23
4464,W,57.0%,23,23
3684,W,52.0%,23,23
3910,W,42.0%,23,23
5165,W,75.0%,23,23
400,W,86.0%,23,23
1112,W,54.0%,23,23
5422,W,51.0%,23,23
3800,W,71.0%,23,23
1858,W,57.0%,23,23
5415,W,47.0%,23,23
2950,W,80.0%,23,23
3019,W,54.0%,23,23
2300,W,62.0%,23,23
4263,W,84.0%,23,23
1504,W,60.0%,23,23
2763,W,61.0%,23,23
4648,W,46.0%,23,23
1774,W,60.0%,23,23
2723,W,61.0%,23,23
1632,W,60.0%,23,23
4008,W,81.0%,23,23
121,W,57.0%,23,23
3850,W,68.0%,23,23
172,W,66.0%,23,23
310,W,48.0%,23,23
3414,W,73.0%,23,23
3749,W,68.0%,23,23
2592,W,42.0%,23,23
1279,W,66.0%,23,23
4505,W,58.0%,23,23
1636,W,62.0%,23,23
1660,W,63.0%,23,23
5089,W,63.0%,23,23
262,W,56.0%,23,23
3161,W,53.0%,23,23
2800,W,65.0%,23,23
866,W,75.0%,23,23
2204,W,56.0%,23,23
2414,W,52.0%,23,23
3718,W,73.0%,23,23
4295,W,69.0%,23,23
396,W,60.0%,23,23
2119,W,71.0%,23,23
2862,W,69.0%,23,23
3565,W,67.0%,23,23
1194,W,81.0%,23,23
3760,W,59.0%,23,23
1323,W,76.0%,23,23
3779,W,62.0%,23,23
810,W,68.0%,23,23
1976,W,58.0%,23,23
176,W,84.0%,23,23
4831,W,61.0%,23,23
4907,W,68.0%,23,23
4139,W,52.0%,23,23
1656,W,76.0%,23,23
4303,W,63.0%,23,23
3134,W,87.0%,23,23
4539,W,56.0%,23,23
2336,W,65.0%,23,23
3510,W,91.0%,23,23
4023,W,70.0%,23,23
1286,W,58.0%,23,23
2613,W,53.0%,23,23
2051,W,58.0%,23,23
2984,W,73.0%,23,23
3882,W,47.0%,23,23
3183,W,68.0%,23,23
1950,W,73.0%,23,23
1942,W,86.0%,23,23
2456,W,63.0%,23,23
556,W,75.0%,23,23
1622,W,64.0%,23,23
2657,W,70.0%,23,23
1350,W,69.0%,23,23
196,W,59.0%,23,23
4439,W,67.0%,23,23
185,W,53.0%,23,23
3911,W,62.0%,23,23
1113,W,69.0%,23,23
1098,W,56.0%,23,23
1097,W,55.0%,23,23
3371,W,68.0%,23,23
2576,W,74.0%,23,23
4288,W,42.0%,23,23
3618,W,49.0%,23,23
756,W,74.0%,23,23
1393,W,65.0%,23,23
5157,W,64.0%,23,23
346,W,64.0%,23,23
254,W,52.0%,23,23
4028,W,60.0%,23,23
3429,W,59.0%,23,23
2722,W,63.0%,23,23
111,W,56.0%,23,23
1403,W,41.0%,23,23
1660,W,63.0%,23,23
3746,W,78.0%,23,23
2872,W,58.0%,23,23
5200,W,39.0%,23,23
4808,W,95.0%,23,23
4866,W,61.0%,23,23
1500,W,75.0%,23,23
4032,W,62.0%,23,23
4161,W,80.0%,23,23
5351,W,69.0%,23,23
4949,W,73.0%,23,23
5100,W,73.0%,23,23
5157,W,64.0%,23,23
3552,W,72.0%,23,23
4422,W,72.0%,23,23
13,W,70.0%,23,23
1226,W,48.0%,23,23
1956,W,66.0%,23,23
1846,W,58.0%,23,23
2470,W,65.0%,23,23
3260,W,55.0%,23,23
3491,W,61.0%,23,23
4764,W,77.0%,23,23
3991,W,55.0%,23,23
5269,W,67.0%,23,23
2339,W,68.0%,23,23
3485,W,59.0%,23,23
131,W,53.0%,23,23
1055,W,61.0%,23,23
4596,W,61.0%,23,23
3183,W,68.0%,23,23
3513,W,72.0%,23,23
1014,W,72.0%,23,23
217,W,66.0%,23,23
1270,W,79.0%,23,23
1021,W,71.0%,23,23
854,W,61.0%,23,23
2709,W,62.0%,23,23
5441,W,74.0%,23,23
5306,W,63.0%,23,23
3227,W,71.0%,23,23
3664,W,55.0%,23,23
5291,W,50.0%,23,23
3779,W,62.0%,23,23
