MATRIC#,SEASON,SURVEY_SCORE,STARTINGYR,MATRICYR
5067,W,41.0%,23,23
473,W,58.0%,23,23
1227,W,41.0%,23,23
2178,W,72.0%,23,23
4176,W,53.0%,23,23
4258,W,76.0%,23,23
2579,W,64.0%,23,23
586,W,65.0%,23,23
4037,W,63.0%,23,23
2481,W,68.0%,23,23
3123,W,69.0%,23,23
3199,W,63.0%,23,23
587,W,70.0%,23,23
2728,W,56.0%,23,23
2212,W,69.0%,23,23
2055,W,80.0%,23,23
671,W,55.0%,23,23
583,W,65.0%,23,23
3520,W,58.0%,23,23
4997,W,66.0%,23,23
3258,W,64.0%,23,23
442,W,66.0%,23,23
4308,W,59.0%,23,23
2578,W,81.0%,23,23
1857,W,72.0%,23,23
3879,W,85.0%,23,23
2308,W,77.0%,23,23
4344,W,60.0%,23,23
1706,W,45.0%,23,23
1424,W,63.0%,23,23
1922,W,64.0%,23,23
3308,W,70.0%,23,23
5178,W,59.0%,23,23
4807,W,63.0%,23,23
5367,W,47.0%,23,23
3198,W,85.0%,23,23
620,W,53.0%,23,23
2223,W,73.0%,23,23
2965,W,50.0%,23,23
1042,W,65.0%,23,23
4873,W,55.0%,23,23
1783,W,75.0%,23,23
2489,W,59.0%,23,23
3112,W,71.0%,23,23
4768,W,56.0%,23,23
1881,W,50.0%,23,23
220,W,69.0%,23,23
4450,W,85.0%,23,23
3141,W,61.0%,23,23
1397,W,62.0%,23,23
4259,W,62.0%,23,23
683,W,61.0%,23,23
2397,W,70.0%,23,23
1106,W,75.0%,23,23
1650,W,52.0%,23,23
4717,W,85.0%,23,23
4235,W,62.0%,23,23
2558,W,58.0%,23,23
5107,W,57.0%,23,23
1592,W,60.0%,23,23
1719,W,56.0%,23,23
944,W,55.0%,23,23
1059,W,61.0%,23,23
1633,W,74.0%,23,23
3045,W,47.0%,23,23
1564,W,65.0%,23,23
3759,W,75.0%,23,23
1868,W,54.0%,23,23
1810,W,64.0%,23,23
1492,W,63.0%,23,23
4022,W,80.0%,23,23
3588,W,65.0%,23,23
4015,W,63.0%,23,23
1984,W,66.0%,23,23
2340,W,54.0%,23,23
2072,W,79.0%,23,23
2491,W,61.0%,23,23
3603,W,73.0%,23,23
4814,W,73.0%,23,23
3440,W,67.0%,23,23
1581,W,63.0%,23,23
4298,W,56.0%,23,23
155,W,64.0%,23,23
4122,W,83.0%,23,23
433,W,63.0%,23,23
4164,W,54.0%,23,23
1426,W,75.0%,23,23
1884,W,53.0%,23,23
5301,W,73.0%,23,23
3994,W,55.0%,23,23
2048,W,77.0%,23,23
2258,W,60.0%,23,23
3335,W,62.0%,23,23
971,W,62.0%,23,23
4179,W,55.0%,23,23
1103,W,76.0%,23,23
4049,W,77.0%,23,23
748,W,62.0%,23,23
1549,W,58.0%,23,23
873,W,54.0%,23,23
5141,W,58.0%,23,23
5122,W,91.0%,23,23
4823,W,58.0%,23,23
5346,W,47.0%,23,23
425,W,48.0%,23,23
4435,W,81.0%,23,23
3357,W,67.0%,23,23
4837,W,61.0%,23,23
2797,W,65.0%,23,23
817,W,69.0%,23,23
1373,W,63.0%,23,23
1994,W,65.0%,23,23
3613,W,72.0%,23,23
4066,W,80.0%,23,23
970,W,55.0%,23,23
4367,W,69.0%,23,23
4104,W,71.0%,23,23
2196,W,71.0%,23,23
3222,W,59.0%,23,23
4657,W,43.0%,23,23
1604,W,73.0%,23,23
3396,W,54.0%,23,23
1914,W,67.0%,23,23
5104,W,56.0%,23,23
3681,W,55.0%,23,23
1172,W,68.0%,23,23
4872,W,74.0%,23,23
3587,W,60.0%,23,23
2998,W,45.0%,23,23
2043,W,55.0%,23,23
2531,W,71.0%,23,23
247,W,53.0%,23,23
4920,W,59.0%,23,23
781,W,52.0%,23,23
1998,W,54.0%,23,23
294,W,48.0%,23,23
4761,W,75.0%,23,23
151,W,55.0%,23,23
942,W,66.0%,23,23
1515,W,67.0%,23,23
4076,W,69.0%,23,23
352,W,81.0%,23,23
1499,W,64.0%,23,23
3907,W,55.0%,23,23
3,W,70.0%,23,23
4413,W,51.0%,23,23
2461,W,65.0%,23,23
4156,W,58.0%,23,23
4798,W,53.0%,23,23
4005,W,50.0%,23,23
2903,W,71.0%,23,23
3714,W,70.0%,23,23
535,W,74.0%,23,23
3810,W,80.0%,23,23
1512,W,65.0%,23,23
3034,W,78.0%,23,23
1108,W,63.0%,23,23
2250,W,79.0%,23,23
2697,W,69.0%,23,23
652,W,74.0%,23,23
3419,W,45.0%,23,23
1289,W,53.0%,23,23
2306,W,81.0%,23,23
611,W,69.0%,23,23
5222,W,57.0%,23,23
3982,W,62.0%,23,23
1872,W,72.0%,23,23
5108,W,57.0%,23,23
69,W,47.0%,23,23
662,W,64.0%,23,23
1671,W,66.0%,23,23
3087,W,67.0%,23,23
1371,W,68.0%,23,23
2100,W,61.0%,23,23
669,W,48.0%,23,23
4204,W,75.0%,23,23
198,W,66.0%,23,23
1577,W,48.0%,23,23
4678,W,71.0%,23,23
4787,W,75.0%,23,23
518,W,59.0%,23,23
277,W,64.0%,23,23
3173,W,66.0%,23,23
580,W,55.0%,23,23
2843,W,86.0%,23,23
105,W,59.0%,23,23
858,W,72.0%,23,23
2420,W,61.0%,23,23
3323,W,76.0%,23,23
4346,W,71.0%,23,23
3871,W,74.0%,23,23
2154,W,59.0%,23,23
4762,W,63.0%,23,23
4011,W,77.0%,23,23
128,W,53.0%,23,23
1767,W,63.0%,23,23
600,W,69.0%,23,23
3334,W,84.0%,23,23
4649,W,81.0%,23,23
1048,W,63.0%,23,23
4313,W,63.0%,23,23
4845,W,79.0%,23,23
1594,W,40.0%,23,23
3209,W,67.0%,23,23
3026,W,82.0%,23,23
4971,W,63.0%,23,23
5140,W,80.0%,23,23
2044,W,73.0%,23,23
2536,W,76.0%,23,23
2232,W,55.0%,23,23
5015,W,55.0%,23,23
1609,W,67.0%,23,23
4188,W,57.0%,23,23
2,W,73.0%,23,23
3928,W,35.0%,23,23
2499,W,64.0%,23,23
1997,W,68.0%,23,23
1732,W,56.0%,23,23
2510,W,67.0%,23,23
4525,W,71.0%,23,23
1966,W,86.0%,23,23
3142,W,83.0%,23,23
2838,W,67.0%,23,23
1522,W,59.0%,23,23
5164,W,67.0%,23,23
4167,W,67.0%,23,23
1291,W,67.0%,23,23
4368,W,77.0%,23,23
961,W,61.0%,23,23
60,W,75.0%,23,23
3185,W,70.0%,23,23
3074,W,80.0%,23,23
2650,W,63.0%,23,23
1765,W,62.0%,23,23
163,W,78.0%,23,23
4396,W,67.0%,23,23
519,W,58.0%,23,23
2419,W,79.0%,23,23
4945,W,64.0%,23,23
3701,W,70.0%,23,23
1777,W,57.0%,23,23
5014,W,71.0%,23,23
3706,W,71.0%,23,23
5424,W,79.0%,23,23
4268,W,54.0%,23,23
5337,W,65.0%,23,23
698,W,67.0%,23,23
1006,W,74.0%,23,23
1000,W,58.0%,23,23
1879,W,44.0%,23,23
2854,W,66.0%,23,23
3694,W,66.0%,23,23
3077,W,63.0%,23,23
1265,W,61.0%,23,23
405,W,58.0%,23,23
2679,W,77.0%,23,23
1209,W,46.0%,23,23
1221,W,51.0%,23,23
1747,W,78.0%,23,23
2754,W,74.0%,23,23
158,W,74.0%,23,23
3753,W,56.0%,23,23
3715,W,79.0%,23,23
3124,W,47.0%,23,23
3047,W,58.0%,23,23
2973,W,63.0%,23,23
931,W,88.0%,23,23
1161,W,54.0%,23,23
3693,W,53.0%,23,23
2117,W,68.0%,23,23
622,W,62.0%,23,23
3883,W,67.0%,23,23
4035,W,76.0%,23,23
4084,W,63.0%,23,23
89,W,67.0%,23,23
585,W,51.0%,23,23
2022,W,41.0%,23,23
1662,W,50.0%,23,23
489,W,53.0%,23,23
1703,W,71.0%,23,23
2453,W,63.0%,23,23
1050,W,62.0%,23,23
1133,W,56.0%,23,23
1232,W,82.0%,23,23
4921,W,62.0%,23,23
953,W,67.0%,23,23
4319,W,47.0%,23,23
3591,W,60.0%,23,23
567,W,69.0%,23,23
33,W,67.0%,23,23
2259,W,69.0%,23,23
5399,W,68.0%,23,23
5408,W,58.0%,23,23
715,W,53.0%,23,23
4522,W,59.0%,23,23
4944,W,47.0%,23,23
4515,W,64.0%,23,23
1634,W,67.0%,23,23
1134,W,68.0%,23,23
125,W,57.0%,23,23
1677,W,59.0%,23,23
2449,W,69.0%,23,23
692,W,52.0%,23,23
1936,W,73.0%,23,23
2359,W,63.0%,23,23
4870,W,67.0%,23,23
4886,W,62.0%,23,23
2185,W,70.0%,23,23
3788,W,65.0%,23,23
1453,W,69.0%,23,23
684,W,71.0%,23,23
1192,W,72.0%,23,23
4855,W,66.0%,23,23
2356,W,71.0%,23,23
1185,W,69.0%,23,23
5197,W,54.0%,23,23
1054,W,61.0%,23,23
449,W,70.0%,23,23
416,W,65.0%,23,23
1573,W,54.0%,23,23
3954,W,58.0%,23,23
133,W,52.0%,23,23
1150,W,74.0%,23,23
959,W,52.0%,23,23
3821,W,52.0%,23,23
1741,W,57.0%,23,23
1973,W,71.0%,23,23
752,W,77.0%,23,23
479,W,56.0%,23,23
4431,W,52.0%,23,23
5333,W,57.0%,23,23
5236,W,79.0%,23,23
1036,W,65.0%,23,23
1488,W,59.0%,23,23
987,W,77.0%,23,23
3274,W,88.0%,23,23
576,W,80.0%,23,23
1615,W,55.0%,23,23
3204,W,70.0%,23,23
3290,W,47.0%,23,23
3341,W,69.0%,23,23
2367,W,56.0%,23,23
4269,W,56.0%,23,23
5416,W,59.0%,23,23
4602,W,79.0%,23,23
1285,W,48.0%,23,23
2520,W,50.0%,23,23
2413,W,77.0%,23,23
1621,W,80.0%,23,23
1147,W,88.0%,23,23
1590,W,61.0%,23,23
3231,W,78.0%,23,23
456,W,71.0%,23,23
4881,W,31.0%,23,23
830,W,64.0%,23,23
312,W,66.0%,23,23
2001,W,52.0%,23,23
2191,W,88.0%,23,23
43,W,55.0%,23,23
5235,W,81.0%,23,23
1544,W,73.0%,23,23
3337,W,45.0%,23,23
1869,W,73.0%,23,23
94,W,73.0%,23,23
4349,W,73.0%,23,23
4665,W,50.0%,23,23
2157,W,74.0%,23,23
2882,W,81.0%,23,23
591,W,55.0%,23,23
4276,W,77.0%,23,23
2863,W,74.0%,23,23
2161,W,64.0%,23,23
4969,W,51.0%,23,23
2137,W,68.0%,23,23
5168,W,70.0%,23,23
4405,W,74.0%,23,23
3223,W,61.0%,23,23
2568,W,78.0%,23,23
4947,W,63.0%,23,23
1664,W,54.0%,23,23
1249,W,67.0%,23,23
1652,W,50.0%,23,23
2897,W,53.0%,23,23
3952,W,86.0%,23,23
96,W,52.0%,23,23
3622,W,77.0%,23,23
2401,W,59.0%,23,23
3656,W,67.0%,23,23
3200,W,53.0%,23,23
4260,W,55.0%,23,23
1676,W,72.0%,23,23
1200,W,59.0%,23,23
5295,W,60.0%,23,23
3851,W,70.0%,23,23
2036,W,64.0%,23,23
951,W,63.0%,23,23
564,W,76.0%,23,23
3922,W,60.0%,23,23
1809,W,40.0%,23,23
130,W,75.0%,23,23
821,W,60.0%,23,23
411,W,75.0%,23,23
4942,W,83.0%,23,23
721,W,88.0%,23,23
4323,W,56.0%,23,23
3915,W,51.0%,23,23
3319,W,77.0%,23,23
5388,W,60.0%,23,23
5007,W,66.0%,23,23
2778,W,89.0%,23,23
2730,W,47.0%,23,23
1240,W,46.0%,23,23
4780,W,59.0%,23,23
328,W,86.0%,23,23
1287,W,68.0%,23,23
811,W,81.0%,23,23
140,W,78.0%,23,23
1058,W,59.0%,23,23
474,W,61.0%,23,23
887,W,61.0%,23,23
734,W,75.0%,23,23
4860,W,79.0%,23,23
1288,W,66.0%,23,23
3352,W,67.0%,23,23
2588,W,68.0%,23,23
3525,W,58.0%,23,23
1003,W,58.0%,23,23
1289,W,53.0%,23,23
8,W,61.0%,23,23
940,W,69.0%,23,23
4367,W,69.0%,23,23
2548,W,59.0%,23,23
198,W,66.0%,23,23
4602,W,79.0%,23,23
5168,W,70.0%,23,23
2074,W,66.0%,23,23
659,W,76.0%,23,23
2981,W,56.0%,23,23
3641,W,68.0%,23,23
1583,W,74.0%,23,23
3790,W,75.0%,23,23
293,W,46.0%,23,23
4036,W,70.0%,23,23
5433,W,58.0%,23,23
1604,W,73.0%,23,23
830,W,64.0%,23,23
5432,W,63.0%,23,23
5151,W,67.0%,23,23
3726,W,57.0%,23,23
2002,W,70.0%,23,23
87,W,76.0%,23,23
1013,W,51.0%,23,23
5240,W,57.0%,23,23
2135,W,59.0%,23,23
5104,W,56.0%,23,23
2164,W,47.0%,23,23
4733,W,53.0%,23,23
1625,W,72.0%,23,23
2655,W,59.0%,23,23
1148,W,67.0%,23,23
2594,W,82.0%,23,23
1541,W,62.0%,23,23
5059,W,64.0%,23,23
1351,W,82.0%,23,23
3673,W,71.0%,23,23
3907,W,55.0%,23,23
4879,W,44.0%,23,23
1537,W,78.0%,23,23
2562,W,64.0%,23,23
2926,W,58.0%,23,23
440,W,76.0%,23,23
4148,W,65.0%,23,23
4113,W,60.0%,23,23
2223,W,73.0%,23,23
4380,W,36.0%,23,23
4117,W,69.0%,23,23
4037,W,63.0%,23,23
4802,W,77.0%,23,23
2994,W,56.0%,23,23
2001,W,52.0%,23,23
4294,W,55.0%,23,23
1192,W,72.0%,23,23
566,W,68.0%,23,23
4665,W,50.0%,23,23
5048,W,66.0%,23,23
4135,W,66.0%,23,23
1201,W,70.0%,23,23
2191,W,88.0%,23,23
273,W,58.0%,23,23
2315,W,66.0%,23,23
5071,W,71.0%,23,23
2697,W,69.0%,23,23
235,W,65.0%,23,23
3739,W,65.0%,23,23
3224,W,79.0%,23,23
35,W,65.0%,23,23
5303,W,70.0%,23,23
