Date,Day,Date/Time,Time,Time Zone,Wind (mph),Vis. (mi.),Weather,Sky Cond.,Temp,Dew Point,Relative Humidity,Wind Chill (Â°F),Heat Index (Â°F),Altimeter (in.),sea level (mb),1-Hour Precip,3-Hour Precip,6-Hour Precip,Data Retrieval Date,Obs_Month,Obs_Year,Hour,Station,Rolling 3-Hour Precip,Rolling 6-Hour Precip,Rolling 12-Hour Precip,Rolling 24-Hour Precip,Windspeed
2025-12-17,17,2025-12-17 10:53,10:53,EST,S  14,10,Fair,CLR,52,28,40,,,30,1016,0,0,0,2025-12-20,12,2025,10,KCHO,0,0,0,0,14
2025-12-17,17,2025-12-17 11:53,11:53,EST,S  13,10,Fair,CLR,55,26.1,33,,,29.96,1014.8,0,0,0,2025-12-20,12,2025,11,KCHO,0,0,0,0,13
2025-12-17,17,2025-12-17 12:53,12:53,EST,S  14,10,Fair,CLR,55.9,24.1,29,,,29.94,1014,0,0,0,2025-12-20,12,2025,12,KCHO,0,0,0,0,14
2025-12-17,17,2025-12-17 13:53,13:53,EST,S  14,10,Fair,CLR,57.9,21.9,25,,,29.94,1014,0,0,0,2025-12-20,12,2025,13,KCHO,0,0,0,0,14
2025-12-17,17,2025-12-17 14:53,14:53,EST,SW  6,10,Fair,CLR,61,32,34,,,29.98,1015.2,0,0,0,2025-12-20,12,2025,14,KCHO,0,0,0,0,6
2025-12-17,17,2025-12-17 15:53,15:53,EST,Vrbl  3,10,Fair,CLR,59,33.1,38,,,29.99,1015.6,0,0,0,2025-12-20,12,2025,15,KCHO,0,0,0,0,3
2025-12-17,17,2025-12-17 16:53,16:53,EST,Calm,10,Fair,CLR,57.9,33.1,39,,,30.02,1016.6,0,0,0,2025-12-20,12,2025,16,KCHO,0,0,0,0,0
2025-12-17,17,2025-12-17 17:53,17:53,EST,Calm,10,Fair,CLR,54,33.1,45,,,30.06,1017.8,0,0,0,2025-12-20,12,2025,17,KCHO,0,0,0,0,0
2025-12-17,17,2025-12-17 18:53,18:53,EST,S  5,10,Fair,CLR,53.1,33.1,47,,,30.08,1018.8,0,0,0,2025-12-20,12,2025,18,KCHO,0,0,0,0,5
2025-12-17,17,2025-12-17 19:53,19:53,EST,Calm,10,Fair,CLR,53.1,33.1,47,,,30.11,1019.7,0,0,0,2025-12-20,12,2025,19,KCHO,0,0,0,0,0
2025-12-17,17,2025-12-17 20:53,20:53,EST,NW  3,10,Fair,CLR,44.1,32,63,,,30.14,1020.7,0,0,0,2025-12-20,12,2025,20,KCHO,0,0,0,0,3
2025-12-17,17,2025-12-17 21:53,21:53,EST,Calm,10,Fair,CLR,43,32,65,,,30.16,1021.3,0,0,0,2025-12-20,12,2025,21,KCHO,0,0,0,0,0
2025-12-17,17,2025-12-17 22:53,22:53,EST,N  3,10,Fair,CLR,41,32,70,,,30.17,1021.6,0,0,0,2025-12-20,12,2025,22,KCHO,0,0,0,0,3
2025-12-17,17,2025-12-17 23:53,23:53,EST,N  6,10,Fair,CLR,39,30.9,73,35,,30.18,1022.1,0,0,0,2025-12-20,12,2025,23,KCHO,0,0,0,0,6
2025-12-18,18,2025-12-18 0:53,0:53,EST,N  3,10,Fair,CLR,39.9,30.9,70,,,30.18,1022.1,0,0,0,2025-12-21,12,2025,0,KCHO,0,0,0,0,3
2025-12-18,18,2025-12-18 1:53,1:53,EST,N  3,10,Fair,CLR,39,28.9,67,,,30.19,1022.2,0,0,0,2025-12-21,12,2025,1,KCHO,0,0,0,0,3
2025-12-18,18,2025-12-18 2:53,2:53,EST,N  6,10,Fair,CLR,37.9,28,68,34,,30.18,1021.9,0,0,0,2025-12-21,12,2025,2,KCHO,0,0,0,0,6
2025-12-18,18,2025-12-18 3:53,3:53,EST,Calm,10,Fair,CLR,34,28,79,,,30.2,1022.7,0,0,0,2025-12-21,12,2025,3,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 4:53,4:53,EST,Calm,10,Fair,CLR,36,28,73,,,30.21,1022.8,0,0,0,2025-12-21,12,2025,4,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 5:53,5:53,EST,Calm,10,Fair,CLR,33.1,28.9,85,,,30.23,1023.8,0,0,0,2025-12-21,12,2025,5,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 6:53,6:53,EST,N  3,10,Fair,CLR,28,26.1,92,,,30.23,1023.9,0,0,0,2025-12-21,12,2025,6,KCHO,0,0,0,0,3
2025-12-18,18,2025-12-18 7:53,7:53,EST,N  5,10,Fair,CLR,33.1,27,78,29,,30.23,1023.7,0,0,0,2025-12-21,12,2025,7,KCHO,0,0,0,0,5
2025-12-18,18,2025-12-18 8:53,8:53,EST,Calm,10,Fair,CLR,35.1,28,76,,,30.23,1023.9,0,0,0,2025-12-21,12,2025,8,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 9:53,9:53,EST,NE  5,10,Fair,CLR,44.1,28.9,55,42,,30.24,1024,0,0,0,2025-12-21,12,2025,9,KCHO,0,0,0,0,5
2025-12-18,18,2025-12-18 10:53,10:53,EST,E  5,10,Fair,CLR,48.9,27,43,48,,30.22,1023.3,0,0,0,2025-12-21,12,2025,10,KCHO,0,0,0,0,5
2025-12-18,18,2025-12-18 11:53,11:53,EST,Calm,10,Mostly Cloudy,BKN049,48.9,26.1,41,,,30.17,1021.8,0,0,0,2025-12-21,12,2025,11,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 12:53,12:53,EST,S  5,10,Overcast,BKN035 OVC044,50,26.1,39,49,,30.13,1020.5,0,0,0,2025-12-21,12,2025,12,KCHO,0,0,0,0,5
2025-12-18,18,2025-12-18 13:53,13:53,EST,S  3,10,Overcast,OVC031,50,27,41,,,30.12,1019.9,0,0,0,2025-12-21,12,2025,13,KCHO,0,0,0,0,3
2025-12-18,18,2025-12-18 14:53,14:53,EST,Calm,10,Overcast,BKN028 BKN033 OVC050,50,27,41,,,30.1,1019.3,0,0,0,2025-12-21,12,2025,14,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 15:53,15:53,EST,Calm,10,Overcast,SCT027 BKN036 OVC046,50,27,41,,,30.07,1018.5,0,0,0,2025-12-21,12,2025,15,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 16:53,16:53,EST,Calm,10,Overcast,OVC030,48,28.9,48,,,30.07,1018.3,0,0,0,2025-12-21,12,2025,16,KCHO,0,0,0,0,0
2025-12-18,18,2025-12-18 17:53,17:53,EST,N  3,10,Light Rain,OVC029,44.1,34,68,,,30.04,1017.4,0,0,0,2025-12-21,12,2025,17,KCHO,0,0,0,0,3
2025-12-18,18,2025-12-18 18:53,18:53,EST,N  5,7,Light Rain,OVC022,41,39.9,96,38,,30.02,1017,0.06,0,0.06,2025-12-21,12,2025,18,KCHO,0.06,0.06,0.06,0.06,5
2025-12-18,18,2025-12-18 19:53,19:53,EST,Calm,6,Light Rain Fog/Mist,OVC021,41,39,93,,,29.99,1015.9,0.02,0,0,2025-12-21,12,2025,19,KCHO,0.08,0.08,0.08,0.08,0
2025-12-18,18,2025-12-18 20:53,20:53,EST,Calm,6,Light Rain Fog/Mist,OVC016,41,39.9,96,,,29.95,1014.4,0.04,0,0,2025-12-21,12,2025,20,KCHO,0.12,0.12,0.12,0.12,0
2025-12-18,18,2025-12-18 21:53,21:53,EST,NE  5,3,Light Rain Fog/Mist,OVC014,42.1,41,96,40,,29.89,1012.3,0.03,0.09,0,2025-12-21,12,2025,21,KCHO,0.09,0.15,0.15,0.15,5
2025-12-18,18,2025-12-18 22:53,22:53,EST,NE  5,2,Light Rain Fog/Mist,OVC010,41,41,100,38,,29.83,1010.1,0.04,0,0,2025-12-21,12,2025,22,KCHO,0.11,0.19,0.19,0.19,5
2025-12-18,18,2025-12-18 23:53,23:53,EST,N  3,1.5,Light Rain Fog/Mist,OVC004,42.1,42.1,100,,,29.76,1007.8,0.11,0,0,2025-12-21,12,2025,23,KCHO,0.18,0.3,0.3,0.3,3
2025-12-19,19,2025-12-19 0:53,0:53,EST,Vrbl  3,2,Rain Fog/Mist,OVC003,43,43,100,,,29.71,1006,0,0,0,2025-12-22,12,2025,0,KCHO,0.15,0.24,0.3,0.3,3
2025-12-19,19,2025-12-19 1:53,1:53,EST,NW  3,1.5,Light Rain Fog/Mist,OVC005,44.1,44.1,100,,,29.65,1004,0.08,0,0,2025-12-22,12,2025,1,KCHO,0.19,0.3,0.38,0.38,3
2025-12-19,19,2025-12-19 2:53,2:53,EST,Calm,1.5,Light Rain Fog/Mist,OVC003,45,45,100,,,29.6,1002.3,0.08,0,0,2025-12-22,12,2025,2,KCHO,0.16,0.34,0.46,0.46,0
2025-12-19,19,2025-12-19 3:53,3:53,EST,S  7,3,Light Rain Fog/Mist,OVC004,52,52,100,,,29.52,999.3,0.04,0.2,0,2025-12-22,12,2025,3,KCHO,0.2,0.35,0.5,0.5,7
2025-12-19,19,2025-12-19 4:53,4:53,EST,SW  7,1.5,Light Rain Fog/Mist,OVC002,53.1,53.1,100,,,29.47,997.7,0.02,0,0,2025-12-22,12,2025,4,KCHO,0.14,0.33,0.52,0.52,7
2025-12-19,19,2025-12-19 5:53,5:53,EST,Calm,10,Overcast,OVC055,53.1,48.9,86,,,29.47,997.9,0.22,0,0,2025-12-22,12,2025,5,KCHO,0.28,0.44,0.74,0.74,0
2025-12-19,19,2025-12-19 6:53,6:53,EST,Vrbl  6  G 16,10,Overcast,OVC070,54,39.9,59,,,29.46,997.4,0,0,0.44,2025-12-22,12,2025,6,KCHO,0.24,0.44,0.68,0.74,6
2025-12-19,19,2025-12-19 7:53,7:53,EST,SW  6,10,Light Rain,FEW070 OVC085,48,44.1,86,46,,29.44,997,0.05,0,0,2025-12-22,12,2025,7,KCHO,0.27,0.41,0.71,0.79,6
2025-12-19,19,2025-12-19 8:53,8:53,EST,Vrbl  6,10,A Few Clouds,FEW050,52,39.9,64,,,29.49,998.6,0,0,0,2025-12-22,12,2025,8,KCHO,0.05,0.33,0.67,0.79,6
2025-12-19,19,2025-12-19 9:53,9:53,EST,Vrbl  6  G 22,10,Partly Cloudy,SCT050 SCT060,52,36,55,,,29.54,1000.1,0,0.05,0,2025-12-22,12,2025,9,KCHO,0.05,0.29,0.64,0.79,6
2025-12-19,19,2025-12-19 10:53,10:53,EST,SW  9  G 17,10,Partly Cloudy,SCT065,54,33.1,45,,,29.54,1000.4,0,0,0,2025-12-22,12,2025,10,KCHO,0,0.27,0.6,0.79,9
2025-12-19,19,2025-12-19 11:53,11:53,EST,W  8  G 31,10,Mostly Cloudy,BKN060 BKN075,54,30,40,,,29.56,1001,0,0,0,2025-12-22,12,2025,11,KCHO,0,0.05,0.49,0.79,8
2025-12-19,19,2025-12-19 12:53,12:53,EST,W  15  G 35,10,Fair,CLR,52,27,38,,,29.61,1002.6,0,0,0.05,2025-12-22,12,2025,12,KCHO,0,0.05,0.49,0.79,15
2025-12-19,19,2025-12-19 13:53,13:53,EST,W  14  G 26,10,A Few Clouds,FEW060,50,25,38,45,,29.65,1003.9,0,0,0,2025-12-22,12,2025,13,KCHO,0,0,0.41,0.79,14
2025-12-19,19,2025-12-19 14:53,14:53,EST,W  17  G 33,10,A Few Clouds,FEW070,50,19.9,30,45,,29.69,1005.3,0,0,0,2025-12-22,12,2025,14,KCHO,0,0,0.33,0.79,17
2025-12-19,19,2025-12-19 15:53,15:53,EST,W  10  G 25,10,Fair,CLR,48,17.1,29,44,,29.73,1006.5,0,0,0,2025-12-22,12,2025,15,KCHO,0,0,0.29,0.79,10
2025-12-19,19,2025-12-19 16:53,16:53,EST,W  8  G 20,10,Fair,CLR,43,15.1,32,39,,29.79,1008.7,0,0,0,2025-12-22,12,2025,16,KCHO,0,0,0.27,0.79,8
2025-12-19,19,2025-12-19 17:53,17:53,EST,W  13  G 31,10,Fair,CLR,43,16,34,37,,29.81,1009.3,0,0,0,2025-12-22,12,2025,17,KCHO,0,0,0.05,0.79,13
2025-12-19,19,2025-12-19 18:53,18:53,EST,Calm,10,Fair,CLR,41,17.1,38,,,29.85,1010.8,0,0,0,2025-12-22,12,2025,18,KCHO,0,0,0.05,0.73,0
2025-12-19,19,2025-12-19 19:53,19:53,EST,Vrbl  6,10,Fair,CLR,41,16,36,38,,29.88,1011.8,0,0,0,2025-12-22,12,2025,19,KCHO,0,0,0,0.71,6
2025-12-19,19,2025-12-19 20:53,20:53,EST,Calm,10,Fair,CLR,39.9,15.1,36,,,29.91,1012.9,0,0,0,2025-12-22,12,2025,20,KCHO,0,0,0,0.67,0
2025-12-19,19,2025-12-19 21:53,21:53,EST,Calm,10,Fair,CLR,39.9,14,35,,,29.94,1013.9,0,0,0,2025-12-22,12,2025,21,KCHO,0,0,0,0.64,0
2025-12-19,19,2025-12-19 22:53,22:53,EST,Calm,10,Fair,CLR,39,14,36,,,29.98,1015.3,0,0,0,2025-12-22,12,2025,22,KCHO,0,0,0,0.6,0
2025-12-19,19,2025-12-19 23:53,23:53,EST,Vrbl  5,10,Fair,CLR,39.9,12.9,33,37,,30.02,1016.7,0,0,0,2025-12-22,12,2025,23,KCHO,0,0,0,0.49,5
2025-12-20,20,2025-12-20 0:53,0:53,EST,NW  5,10,Fair,CLR,37.9,12.9,36,35,,30.06,1017.9,0,0,0,2025-12-23,12,2025,0,KCHO,0,0,0,0.49,5
2025-12-20,20,2025-12-20 1:53,1:53,EST,Calm,10,Fair,CLR,35.1,14,42,,,30.1,1019.3,0,0,0,2025-12-23,12,2025,1,KCHO,0,0,0,0.41,0
2025-12-20,20,2025-12-20 2:53,2:53,EST,NW  3,10,Fair,CLR,32,16,52,,,30.13,1020.3,0,0,0,2025-12-23,12,2025,2,KCHO,0,0,0,0.33,3
2025-12-20,20,2025-12-20 3:53,3:53,EST,SE  5,10,Fair,CLR,28.9,18,63,25,,30.17,1021.9,0,0,0,2025-12-23,12,2025,3,KCHO,0,0,0,0.29,5
2025-12-20,20,2025-12-20 4:53,4:53,EST,E  6,10,Fair,CLR,28.9,18,63,23,,30.15,1021.2,0,0,0,2025-12-23,12,2025,4,KCHO,0,0,0,0.27,6
2025-12-20,20,2025-12-20 5:53,5:53,EST,Calm,10,Fair,CLR,28,19,69,,,30.18,1022.2,0,0,0,2025-12-23,12,2025,5,KCHO,0,0,0,0.05,0
2025-12-20,20,2025-12-20 6:53,6:53,EST,Calm,10,Fair,CLR,28,17.1,63,,,30.21,1023.4,0,0,0,2025-12-23,12,2025,6,KCHO,0,0,0,0.05,0
2025-12-20,20,2025-12-20 7:53,7:53,EST,SW  3,10,Fair,CLR,30,19,64,,,30.24,1024.3,0,0,0,2025-12-23,12,2025,7,KCHO,0,0,0,0,3
2025-12-20,20,2025-12-20 8:53,8:53,EST,Calm,10,Fair,CLR,32,23,69,,,30.26,1024.9,0,0,0,2025-12-23,12,2025,8,KCHO,0,0,0,0,0
2025-12-20,20,2025-12-20 9:53,9:53,EST,S  8,10,Fair,CLR,37,19.9,50,32,,30.28,1025.5,0,0,0,2025-12-23,12,2025,9,KCHO,0,0,0,0,8
2025-12-20,20,2025-12-20 10:53,10:53,EST,S  6,10,Fair,CLR,39.9,19.9,45,36,,30.25,1024.7,0,0,0,2025-12-23,12,2025,10,KCHO,0,0,0,0,6
2025-12-20,20,2025-12-20 11:53,11:53,EST,Vrbl  6,10,Fair,CLR,43,19,38,40,,30.2,1022.8,0,0,0,2025-12-23,12,2025,11,KCHO,0,0,0,0,6
2025-12-20,20,2025-12-20 12:53,12:53,EST,S  9,10,Fair,CLR,46,18,33,42,,30.15,1021.3,0,0,0,2025-12-23,12,2025,12,KCHO,0,0,0,0,9
2025-12-20,20,2025-12-20 13:53,13:53,EST,S  8,10,Fair,CLR,48.9,15.1,26,46,,30.13,1020.5,0,0,0,2025-12-23,12,2025,13,KCHO,0,0,0,0,8
2025-12-20,20,2025-12-20 14:53,14:53,EST,S  12,10,Fair,CLR,50,17.1,27,46,,30.11,1019.8,0,0,0,2025-12-23,12,2025,14,KCHO,0,0,0,0,12
2025-12-20,20,2025-12-20 15:53,15:53,EST,S  10,10,Fair,CLR,50,17.1,27,46,,30.11,1019.7,0,0,0,2025-12-23,12,2025,15,KCHO,0,0,0,0,10
2025-12-20,20,2025-12-20 16:53,16:53,EST,S  8,10,Fair,CLR,46,18,33,42,,30.11,1019.7,0,0,0,2025-12-23,12,2025,16,KCHO,0,0,0,0,8
2025-12-20,20,2025-12-20 17:53,17:53,EST,S  8,10,Fair,CLR,44.1,18,35,40,,30.11,1019.8,0,0,0,2025-12-23,12,2025,17,KCHO,0,0,0,0,8
2025-12-20,20,2025-12-20 18:53,18:53,EST,S  9,10,Fair,CLR,42.1,19,40,37,,30.11,1019.9,0,0,0,2025-12-23,12,2025,18,KCHO,0,0,0,0,9
2025-12-20,20,2025-12-20 19:53,19:53,EST,S  10,10,Fair,CLR,39.9,19.9,45,34,,30.08,1019,0,0,0,2025-12-23,12,2025,19,KCHO,0,0,0,0,10
2025-12-20,20,2025-12-20 20:53,20:53,EST,S  12,10,Fair,CLR,41,21,45,35,,30.07,1018.5,0,0,0,2025-12-23,12,2025,20,KCHO,0,0,0,0,12
2025-12-20,20,2025-12-20 21:53,21:53,EST,S  9,10,Fair,CLR,39,21,48,33,,30.06,1018.2,0,0,0,2025-12-23,12,2025,21,KCHO,0,0,0,0,9
2025-12-20,20,2025-12-20 22:53,22:53,EST,S  8,10,Fair,CLR,37,21,52,32,,30.06,1018,0,0,0,2025-12-23,12,2025,22,KCHO,0,0,0,0,8
2025-12-20,20,2025-12-20 23:53,23:53,EST,S  8,10,Fair,CLR,37,21,52,32,,30.04,1017.3,0,0,0,2025-12-23,12,2025,23,KCHO,0,0,0,0,8
2025-12-21,21,2025-12-21 0:53,0:53,EST,S  5,10,Fair,CLR,39,19.9,46,36,,30.03,1017,0,0,0,2025-12-24,12,2025,0,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 1:53,1:53,EST,SW  6,10,Fair,CLR,37.9,21,51,34,,30.03,1016.8,0,0,0,2025-12-24,12,2025,1,KCHO,0,0,0,0,6
2025-12-21,21,2025-12-21 2:53,2:53,EST,S  9,10,Fair,CLR,37,21,52,31,,30.03,1017,0,0,0,2025-12-24,12,2025,2,KCHO,0,0,0,0,9
2025-12-21,21,2025-12-21 3:53,3:53,EST,S  9,10,Fair,CLR,37,21,52,31,,30.02,1016.7,0,0,0,2025-12-24,12,2025,3,KCHO,0,0,0,0,9
2025-12-21,21,2025-12-21 4:53,4:53,EST,S  7,10,Fair,CLR,37,21,52,32,,30.02,1016.9,0,0,0,2025-12-24,12,2025,4,KCHO,0,0,0,0,7
2025-12-21,21,2025-12-21 5:53,5:53,EST,S  5,10,Fair,CLR,37,21,52,34,,30.05,1017.7,0,0,0,2025-12-24,12,2025,5,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 6:53,6:53,EST,Calm,10,Fair,CLR,45,21,39,,,30.07,1018.5,0,0,0,2025-12-24,12,2025,6,KCHO,0,0,0,0,0
2025-12-21,21,2025-12-21 7:53,7:53,EST,Vrbl  3,10,Fair,CLR,37.9,21.9,52,,,30.11,1019.7,0,0,0,2025-12-24,12,2025,7,KCHO,0,0,0,0,3
2025-12-21,21,2025-12-21 8:53,8:53,EST,Vrbl  5,10,Fair,CLR,50,17.1,27,49,,30.13,1020.4,0,0,0,2025-12-24,12,2025,8,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 9:53,9:53,EST,Calm,10,Fair,CLR,50,12.9,22,,,30.16,1021.4,0,0,0,2025-12-24,12,2025,9,KCHO,0,0,0,0,0
2025-12-21,21,2025-12-21 10:53,10:53,EST,NW  5,10,Fair,CLR,51.1,1.9,13,,,30.19,1022.3,0,0,0,2025-12-24,12,2025,10,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 11:53,11:53,EST,NW  3,10,Fair,CLR,50,1.9,14,,,30.19,1022.4,0,0,0,2025-12-24,12,2025,11,KCHO,0,0,0,0,3
2025-12-21,21,2025-12-21 12:53,12:53,EST,N  7,10,Fair,CLR,50,3,14,48,,30.2,1022.6,0,0,0,2025-12-24,12,2025,12,KCHO,0,0,0,0,7
2025-12-21,21,2025-12-21 13:53,13:53,EST,Calm,10,Fair,CLR,50,5,16,,,30.2,1022.8,0,0,0,2025-12-24,12,2025,13,KCHO,0,0,0,0,0
2025-12-21,21,2025-12-21 14:53,14:53,EST,N  3,10,Fair,CLR,51.1,6.1,16,,,30.21,1023.1,0,0,0,2025-12-24,12,2025,14,KCHO,0,0,0,0,3
2025-12-21,21,2025-12-21 15:53,15:53,EST,NW  9,10,Fair,CLR,51.1,1.9,13,,,30.25,1024.4,0,0,0,2025-12-24,12,2025,15,KCHO,0,0,0,0,9
2025-12-21,21,2025-12-21 16:53,16:53,EST,N  5,10,Fair,CLR,48.9,1,14,48,,30.28,1025.3,0,0,0,2025-12-24,12,2025,16,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 17:53,17:53,EST,N  6,10,Fair,CLR,45,0,15,42,,30.31,1026.5,0,0,0,2025-12-24,12,2025,17,KCHO,0,0,0,0,6
2025-12-21,21,2025-12-21 18:53,18:53,EST,Vrbl  7,10,Fair,CLR,44.1,0,16,41,,30.35,1027.8,0,0,0,2025-12-24,12,2025,18,KCHO,0,0,0,0,7
2025-12-21,21,2025-12-21 19:53,19:53,EST,Vrbl  5,10,Fair,CLR,43,1,17,41,,30.39,1029.2,0,0,0,2025-12-24,12,2025,19,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 20:53,20:53,EST,N  5,10,Fair,CLR,39.9,1.9,20,37,,30.41,1029.9,0,0,0,2025-12-24,12,2025,20,KCHO,0,0,0,0,5
2025-12-21,21,2025-12-21 21:53,21:53,EST,W  3,10,Fair,CLR,37,3,24,,,30.43,1030.6,0,0,0,2025-12-24,12,2025,21,KCHO,0,0,0,0,3
2025-12-21,21,2025-12-21 22:53,22:53,EST,Calm,10,Fair,CLR,37.9,3,23,,,30.46,1031.6,0,0,0,2025-12-24,12,2025,22,KCHO,0,0,0,0,0
2025-12-21,21,2025-12-21 23:53,23:53,EST,W  3,10,Fair,CLR,35.1,5,28,,,30.47,1031.9,0,0,0,2025-12-24,12,2025,23,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 0:53,0:53,EST,W  5,10,Fair,CLR,35.1,5,28,32,,30.47,1031.8,0,0,0,2025-12-25,12,2025,0,KCHO,0,0,0,0,5
2025-12-22,22,2025-12-22 1:53,1:53,EST,Calm,10,Fair,CLR,34,5,29,,,30.48,1032.5,0,0,0,2025-12-25,12,2025,1,KCHO,0,0,0,0,0
2025-12-22,22,2025-12-22 2:53,2:53,EST,W  3,10,Fair,CLR,33.1,6.1,32,,,30.51,1033.3,0,0,0,2025-12-25,12,2025,2,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 3:53,3:53,EST,W  3,10,Fair,CLR,28,8.1,43,,,30.51,1033.2,0,0,0,2025-12-25,12,2025,3,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 4:53,4:53,EST,W  3,10,Fair,CLR,28.9,8.1,41,,,30.51,1033.3,0,0,0,2025-12-25,12,2025,4,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 5:53,5:53,EST,Calm,10,Fair,CLR,27,10,49,,,30.52,1033.9,0,0,0,2025-12-25,12,2025,5,KCHO,0,0,0,0,0
2025-12-22,22,2025-12-22 6:53,6:53,EST,SW  3,10,Fair,CLR,24.1,12,60,,,30.54,1034.5,0,0,0,2025-12-25,12,2025,6,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 7:53,7:53,EST,Calm,10,Fair,CLR,30.9,10,42,,,30.53,1034.3,0,0,0,2025-12-25,12,2025,7,KCHO,0,0,0,0,0
2025-12-22,22,2025-12-22 8:53,8:53,EST,Calm,10,Fair,CLR,32,16,52,,,30.55,1034.9,0,0,0,2025-12-25,12,2025,8,KCHO,0,0,0,0,0
2025-12-22,22,2025-12-22 9:53,9:53,EST,Calm,10,Fair,CLR,37,14,39,,,30.57,1035.7,0,0,0,2025-12-25,12,2025,9,KCHO,0,0,0,0,0
2025-12-22,22,2025-12-22 10:53,10:53,EST,Vrbl  3,10,Fair,CLR,43,12,28,,,30.56,1035.2,0,0,0,2025-12-25,12,2025,10,KCHO,0,0,0,0,3
2025-12-22,22,2025-12-22 11:53,11:53,EST,SW  5,10,Fair,CLR,45,10,24,43,,30.54,1034.4,0,0,0,2025-12-25,12,2025,11,KCHO,0,0,0,0,5
2025-12-22,22,2025-12-22 12:53,12:53,EST,Vrbl  5,10,Fair,CLR,48.9,12,22,48,,30.5,1033.2,0,0,0,2025-12-25,12,2025,12,KCHO,0,0,0,0,5
2025-12-22,22,2025-12-22 13:53,13:53,EST,S  7,10,Fair,CLR,48.9,10.9,21,46,,30.48,1032.5,0,0,0,2025-12-25,12,2025,13,KCHO,0,0,0,0,7
2025-12-22,22,2025-12-22 14:53,14:53,EST,S  9,10,Fair,CLR,48.9,12,22,45,,30.47,1032.2,0,0,0,2025-12-25,12,2025,14,KCHO,0,0,0,0,9
2025-12-22,22,2025-12-22 15:53,15:53,EST,S  8,10,Fair,CLR,46.9,10.9,23,44,,30.47,1032.1,0,0,0,2025-12-25,12,2025,15,KCHO,0,0,0,0,8
2025-12-22,22,2025-12-22 16:53,16:53,EST,S  6,10,Partly Cloudy,SCT085,42.1,12.9,30,39,,30.47,1032.1,0,0,0,2025-12-25,12,2025,16,KCHO,0,0,0,0,6
2025-12-22,22,2025-12-22 17:53,17:53,EST,S  5,10,Mostly Cloudy,BKN110,43,12.9,29,41,,30.45,1031.6,0,0,0,2025-12-25,12,2025,17,KCHO,0,0,0,0,5
2025-12-22,22,2025-12-22 18:53,18:53,EST,S  6,10,A Few Clouds,FEW100,39.9,14,35,36,,30.46,1031.7,0,0,0,2025-12-25,12,2025,18,KCHO,0,0,0,0,6
2025-12-22,22,2025-12-22 19:53,19:53,EST,S  6,10,Fair,CLR,41,14,33,38,,30.45,1031.4,0,0,0,2025-12-25,12,2025,19,KCHO,0,0,0,0,6
2025-12-22,22,2025-12-22 20:53,20:53,EST,S  6,10,Partly Cloudy,SCT120,41,15.1,35,38,,30.45,1031.4,0,0,0,2025-12-25,12,2025,20,KCHO,0,0,0,0,6
2025-12-22,22,2025-12-22 21:53,21:53,EST,S  6,10,Fair,CLR,39,15.1,38,35,,30.42,1030.5,0,0,0,2025-12-25,12,2025,21,KCHO,0,0,0,0,6
2025-12-22,22,2025-12-22 22:53,22:53,EST,S  7,10,Fair,CLR,39,15.1,38,35,,30.38,1029,0,0,0,2025-12-25,12,2025,22,KCHO,0,0,0,0,7
2025-12-22,22,2025-12-22 23:53,23:53,EST,Vrbl  6,10,Overcast,OVC080,41,15.1,35,38,,30.36,1028.2,0,0,0,2025-12-25,12,2025,23,KCHO,0,0,0,0,6
2025-12-23,23,2025-12-23 0:53,0:53,EST,S  9,10,Overcast,OVC060,39.9,19.9,45,34,,30.33,1027.2,0,0,0,2025-12-26,12,2025,0,KCHO,0,0,0,0,9
2025-12-23,23,2025-12-23 1:53,1:53,EST,S  9,10,Overcast,OVC055,39,21,48,33,,30.3,1026.3,0,0,0,2025-12-26,12,2025,1,KCHO,0,0,0,0,9
2025-12-23,23,2025-12-23 2:53,2:53,EST,S  9,10,Overcast,OVC050,39.9,19.9,45,34,,30.28,1025.4,0,0,0,2025-12-26,12,2025,2,KCHO,0,0,0,0,9
2025-12-23,23,2025-12-23 3:53,3:53,EST,S  9,10,Overcast,OVC044,41,19,41,36,,30.25,1024.5,0,0,0,2025-12-26,12,2025,3,KCHO,0,0,0,0,9
